;Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp;Average weekly COVID cases;Weekly holiday dummy;Average weekly temperature
3015;Plus;KarvanCevitam;103;18987;2.84;3.97;2.85;3.95;0;14;0;0;0;87.4285714285714
3016;Plus;KarvanCevitam;104;14236;2.92;4.07;2.87;4.01;0;4;0;0;1;73.1428571428571
3017;Plus;KarvanCevitam;105;21927;2.8;3.87;2.91;4.06;0;5;0;0;1;81.2857142857143
3018;Plus;KarvanCevitam;106;68446;2.44;3.29;2.9;4.02;83;5;88;0;0;80.2857142857143
3019;Plus;KarvanCevitam;107;18026;2.85;3.96;2.91;4.07;0;21;0;0;0;65.2857142857143
3020;Plus;KarvanCevitam;108;17807;2.99;4.15;2.95;4.08;0;13;0;0;0;29.8571428571429
3021;Plus;KarvanCevitam;109;19765;2.93;4.07;3.01;4.17;0;2;0;0;0;36.7142857142857
3022;Plus;KarvanCevitam;110;170825;1.6;2.18;2.98;4.15;97;0;37;0;0;75.4285714285714
3023;Plus;KarvanCevitam;111;20495;2.61;3.67;2.87;3.96;0;13;0;0;0;109.142857142857
3024;Plus;KarvanCevitam;112;17976;2.95;4.16;2.98;4.18;0;0;0;0;0;124.714285714286
3025;Plus;KarvanCevitam;113;18919;2.97;4.21;3;4.22;0;0;0;0;0;148.142857142857
3026;Plus;KarvanCevitam;114;27913;2.76;3.82;2.99;4.18;0;0;0;0;0;117.428571428571
3027;Plus;KarvanCevitam;115;86868;2.43;3.3;2.99;4.18;86;0;96;0;0;105
3028;Plus;KarvanCevitam;116;17567;2.92;4.11;2.95;4.12;0;11;0;0;0;121.714285714286
3029;Plus;KarvanCevitam;117;18144;2.99;4.22;2.98;4.18;0;0;0;0;0;129.428571428571
3030;Plus;KarvanCevitam;118;18898;2.99;4.2;2.99;4.21;0;2;0;0;0;128.857142857143
3031;Plus;KarvanCevitam;119;28369;2.79;3.89;2.98;4.17;0;0;0;0;0;137.142857142857
3032;Plus;KarvanCevitam;120;89880;2.44;3.35;3;4.2;95;0;96;0;1;188.142857142857
3033;Plus;KarvanCevitam;121;19162;2.94;4.22;3.01;4.21;0;15;0;0;1;204.285714285714
3034;Plus;KarvanCevitam;122;17676;2.99;4.24;2.99;4.22;0;3;0;0;0;131
3035;Plus;KarvanCevitam;123;18548;2.99;4.19;2.99;4.21;0;3;0;0;1;137.142857142857
3036;Plus;KarvanCevitam;124;20187;2.97;4.17;2.99;4.21;0;4;0;0;0;168.571428571429
3037;Plus;KarvanCevitam;125;22259;2.96;4.16;2.99;4.24;0;3;0;0;0;188.142857142857
3038;Plus;KarvanCevitam;126;33486;2.77;3.88;2.97;4.17;0;2;0;0;1;201.428571428571
3039;Plus;KarvanCevitam;127;97237;2.43;3.33;2.99;4.2;89;0;61;0;0;219
3040;Plus;KarvanCevitam;128;19292;2.88;4.07;2.97;4.26;0;27;0;0;1;202.571428571429
3041;Plus;KarvanCevitam;129;32220;2.5;3.92;2.97;4.24;0;4;0;0;0;233.857142857143
3042;Plus;KarvanCevitam;130;68557;2.12;3.39;2.93;4.15;77;0;35;0;0;273.428571428571
3043;Plus;KarvanCevitam;131;120617;2.05;2.81;2.93;4.19;92;8;62;0;0;222.428571428571
3044;Plus;KarvanCevitam;132;18191;2.79;4.05;2.99;4.32;0;23;0;0;0;197
3045;Plus;KarvanCevitam;133;18511;2.91;4.25;2.92;4.26;0;6;0;0;0;217.571428571429
3046;Plus;KarvanCevitam;134;30518;2.97;4.31;2.95;4.27;0;2;0;0;0;315.428571428571
3047;Plus;KarvanCevitam;135;20526;2.97;4.3;2.96;4.31;0;2;0;0;0;233.714285714286
3048;Plus;KarvanCevitam;136;26261;2.81;3.98;2.97;4.25;0;9;0;0;0;239.285714285714
3049;Plus;KarvanCevitam;137;69575;2.44;3.37;2.98;4.22;86;6;61;0;0;206.142857142857
3050;Plus;KarvanCevitam;138;23976;2.8;3.97;3.03;4.3;0;30;0;0;0;233.428571428571
3051;Plus;KarvanCevitam;139;25297;2.96;4.19;2.96;4.2;0;7;0;0;0;281.142857142857
3052;Plus;KarvanCevitam;140;20473;2.98;4.18;2.97;4.18;0;0;0;0;0;190.285714285714
3053;Plus;KarvanCevitam;141;33968;2.47;3.39;2.92;4.09;0;0;0;0;0;195.571428571429
3054;Plus;KarvanCevitam;142;168527;1.74;2.33;2.96;4.13;81;0;96;0;0;192
3055;Plus;KarvanCevitam;143;18971;2.65;3.69;3.18;4.45;0;31;0;0;0;192.428571428571
3056;Plus;KarvanCevitam;144;16709;2.89;4.04;3.06;4.28;0;15;0;0;0;157.142857142857
3057;Plus;KarvanCevitam;145;17177;2.93;4.1;2.98;4.16;0;0;0;0;0;142.714285714286
3058;Plus;KarvanCevitam;146;17689;2.95;4.13;2.94;4.1;0;2;0;0;0;166.857142857143
3059;Plus;KarvanCevitam;147;18501;2.96;4.13;2.97;4.13;0;3;0;0;0;164.428571428571
3060;Plus;KarvanCevitam;148;28342;2.7;3.7;2.94;4.09;0;0;0;0;0;124.285714285714
3061;Plus;KarvanCevitam;149;81812;2.3;3.12;2.96;4.11;88;0;59;0;0;110.428571428571
3062;Plus;KarvanCevitam;150;17062;2.84;3.95;2.94;4.1;0;25;0;0;0;74.5714285714286
3063;Plus;KarvanCevitam;151;17671;2.95;4.12;2.97;4.12;0;6;0;0;0;78.7142857142857
3064;Plus;KarvanCevitam;152;18178;2.96;4.11;2.97;4.14;0;0;0;0;0;103.714285714286
3065;Plus;KarvanCevitam;153;28226;2.69;3.69;2.97;4.12;0;0;0;0;0;75.2857142857143
3066;Plus;KarvanCevitam;154;92572;2.3;3.12;2.96;4.09;93;0;68;0;0;79.7142857142857
3067;Plus;KarvanCevitam;155;16405;2.92;4.09;2.96;4.08;0;3;0;0;0;107.571428571429
3068;Plus;KarvanCevitam;156;13560;2.95;4.13;2.96;4.11;0;2;0;0;1;77.5714285714286
3069;Plus;KarvanCevitam;157;17043;2.96;4.15;2.96;4.14;0;0;0;0;1;67.5714285714286
3070;Plus;KarvanCevitam;158;18728;2.95;4.11;2.96;4.11;0;0;0;0;0;92.7142857142857
3071;Plus;KarvanCevitam;159;19181;2.94;4.12;2.99;4.16;0;2;0;0;0;105.571428571429
3072;Plus;KarvanCevitam;160;19796;2.95;4.1;2.98;4.14;0;0;0;0;0;52
3073;Plus;KarvanCevitam;161;28638;2.79;3.85;2.96;4.1;0;0;0;0;0;98.7142857142857
3074;Plus;KarvanCevitam;162;88127;2.53;3.44;2.96;4.1;90;0;65;0;0;93.5714285714286
3075;Plus;KarvanCevitam;163;16615;2.89;4.08;2.99;4.17;0;11;0;0;0;98.5714285714286
3076;Plus;KarvanCevitam;164;16365;2.95;4.19;2.97;4.15;0;3;0;0;0;108
3077;Plus;KarvanCevitam;165;18953;2.95;4.15;2.95;4.12;0;0;0;5.42857142857143;0;93.5714285714286
3078;Plus;KarvanCevitam;166;19414;2.95;4.1;2.94;4.11;0;0;0;66.4285714285714;0;88.8571428571429
3079;Plus;KarvanCevitam;167;48775;2.78;3.8;2.94;4.06;0;0;0;221.142857142857;0;111.428571428571
3080;Plus;KarvanCevitam;168;109398;2.53;3.44;2.95;4.1;88;0;0;623;0;113.428571428571
3081;Plus;KarvanCevitam;169;20645;2.92;4.06;2.95;4.09;0;0;0;1028.85714285714;0;117.142857142857
3082;Plus;KarvanCevitam;170;20185;2.96;4.11;2.96;4.09;0;0;0;990.714285714286;0;103.571428571429
3083;Plus;KarvanCevitam;171;24029;2.95;4.09;2.96;4.09;0;0;0;1086.28571428571;1;209.857142857143
3084;Plus;KarvanCevitam;172;34273;2.75;3.77;2.96;4.08;0;0;0;955.571428571429;1;166.285714285714
3085;Plus;KarvanCevitam;173;111818;2.44;3.31;2.96;4.08;100;0;0;565.714285714286;0;189
3086;Plus;KarvanCevitam;174;18218;2.92;4.06;2.97;4.11;0;0;0;359.571428571429;1;154.857142857143
3087;Plus;KarvanCevitam;175;21040;2.93;4.07;2.92;4.05;0;0;0;270.285714285714;1;188.571428571429
3088;Plus;KarvanCevitam;176;21281;2.96;4.09;2.96;4.1;0;0;0;176.571428571429;0;147.714285714286
3089;Plus;KarvanCevitam;177;46551;2.48;3.39;2.96;4.07;0;0;0;188.714285714286;1;219.142857142857
3090;Plus;KarvanCevitam;178;181962;2.04;2.77;2.97;4.1;96;0;52;137.857142857143;0;208.428571428571
3091;Plus;KarvanCevitam;179;20358;2.83;3.94;3.02;4.17;0;6;0;193.428571428571;1;207.142857142857
3092;Plus;KarvanCevitam;180;18280;2.97;4.09;2.99;4.09;0;2;0;159.571428571429;0;203.285714285714
3093;Plus;KarvanCevitam;181;21897;2.99;4.08;3.01;4.09;0;3;0;85.7142857142857;0;226
3094;Plus;KarvanCevitam;182;40637;2.83;3.85;2.99;4.09;0;9;0;75.8571428571429;0;267.571428571429
3095;Plus;KarvanCevitam;183;96652;2.55;3.42;3;4.07;84;5;85;58.7142857142857;0;202.571428571429
3096;Plus;KarvanCevitam;184;18381;2.98;4.12;3.03;4.17;0;24;0;72.2857142857143;0;188
3097;Plus;KarvanCevitam;185;18136;3.06;4.25;3;4.11;0;7;0;141.285714285714;0;215.428571428571
3098;Plus;KarvanCevitam;186;26299;2.63;3.61;3.04;4.18;0;6;0;197.142857142857;0;222
3099;Plus;KarvanCevitam;187;75851;2.02;2.72;3.06;4.22;78;7;98;394.285714285714;0;242
3100;Plus;KarvanCevitam;188;24795;2.98;4.15;3.06;4.21;0;2;0;606.571428571429;0;275.428571428571
3101;Plus;KarvanCevitam;189;30145;3.01;4.14;3.07;4.22;0;0;0;556.857142857143;0;315.571428571429
3102;Plus;KarvanCevitam;190;34861;2.84;3.85;3.06;4.22;0;5;0;512.714285714286;0;265.571428571429
3103;Plus;KarvanCevitam;191;83165;2.55;3.43;3.02;4.12;81;4;95;535.571428571429;0;201.714285714286
3104;Plus;KarvanCevitam;192;16975;2.97;4.05;2.99;4.06;0;17;0;832.142857142857;0;195.285714285714
3105;Plus;KarvanCevitam;193;17608;3.03;4.11;3.01;4.11;0;2;0;1233.14285714286;0;198.714285714286
3106;Plus;KarvanCevitam;194;19961;3.04;4.1;3.03;4.14;0;0;0;2039.57142857143;0;242.142857142857
3107;Plus;KarvanCevitam;195;20238;3.04;4.07;3.03;4.1;0;0;0;2892.57142857143;0;201
3108;Plus;KarvanCevitam;196;19444;3.04;4.05;3.03;4.16;0;0;0;4163.28571428571;0;162.857142857143
3109;Plus;KarvanCevitam;197;26575;2.85;3.8;3.03;4.05;0;0;0;6596.42857142857;0;147.285714285714
3110;Plus;KarvanCevitam;198;74794;2.56;3.42;3.03;4.08;74;0;97;8138.71428571429;0;127.857142857143
3111;Plus;KarvanCevitam;199;16069;2.99;4;3.08;4.13;0;8;0;9551;0;156.428571428571
